SnapShotId,CommentType,CourseId,UserId,Skip,Size,SkipThread,SizeThread
67323,Course,7670,66220,1,3,0,7
71486,Course,8087,91223,1,9,1,2
96351,Course,10573,55144,2,4,0,9
5776,Course,1515,90132,2,4,1,7
79748,Course,8913,87945,3,4,0,5
81789,Course,9117,67270,3,8,0,10
13606,Course,2299,79921,3,9,0,10
80400,Course,8978,85968,2,8,0,4
16674,Course,2606,94623,1,2,0,8
32589,Course,4197,53124,0,5,1,9
66411,Course,7579,78204,3,5,0,3
16816,Course,2620,65397,2,8,0,5
110128,Course,11951,81367,2,4,0,6
3261,Course,1264,60472,1,2,1,6
103849,Course,11323,75244,2,7,0,10
14245,Course,2363,72523,0,2,0,7
21178,Course,3056,54230,1,3,0,4
102152,Course,11153,70084,2,5,1,8
64181,Course,7356,73561,2,3,0,4
69505,Course,7889,74937,2,10,0,3
102343,Course,11172,78814,1,5,0,10
32628,Course,4201,68508,2,4,0,8
68459,Course,7784,70534,1,8,0,9
16162,Course,2554,89923,1,3,0,10
4652,Course,1403,74503,2,7,0,9
78499,Course,8788,98407,2,3,0,3
82031,Course,9141,92431,0,5,0,5
48564,Course,5795,85073,2,10,0,3
68237,Course,7762,69530,1,4,1,4
108801,Course,11818,65838,3,6,0,3
48643,Course,5802,83579,1,10,0,10
44505,Course,5389,72609,0,10,0,9
25066,Course,3445,66484,3,8,0,2
103273,Course,11265,62966,3,2,0,10
54145,Course,6353,61491,0,10,0,2
2715,Course,1209,86623,0,8,0,3
42726,Course,5211,88064,0,10,0,10
32096,Course,4148,72480,0,4,0,5
101072,Course,11045,65948,1,4,0,5
38809,Course,4819,69479,2,5,0,6
48713,Course,5809,57950,2,3,0,8
60014,Course,6940,96076,2,2,0,7
30767,Course,4015,64692,1,8,0,10
82426,Course,9181,65462,2,7,0,8
42688,Course,5207,68902,1,4,0,6
105362,Course,11474,94549,3,7,0,8
34862,Course,4424,56876,0,5,0,4
43897,Course,5328,58649,0,4,0,7
53871,Course,6325,98025,1,6,0,10
31000,Course,4038,79115,0,5,0,7
6216,Course,1559,92412,0,5,0,4
22228,Course,3161,58932,0,3,0,2
82267,Course,9165,69645,0,8,0,9
32394,Course,4178,70791,1,8,0,4
26855,Course,3624,66246,0,4,1,5
24974,Course,3436,59772,1,6,0,8
21854,Course,3124,60944,1,6,0,4
66657,Course,7604,70320,1,9,1,3
56362,Course,6574,51165,2,3,0,3
101735,Course,11112,60526,1,2,0,6
100592,Course,10997,65121,3,6,0,10
83428,Course,9281,98270,1,5,0,5
106747,Course,11613,66988,1,3,0,4
28290,Course,3767,90013,2,7,1,8
43100,Course,5248,86104,1,2,0,7
56774,Course,6616,92141,0,6,1,8
20942,Course,3032,61789,3,8,0,3
6574,Course,1595,57099,1,8,0,2
79510,Course,8889,79989,2,5,0,2
3583,Course,1296,59241,1,7,0,10
76613,Course,8599,93647,3,8,0,7
70087,Course,7947,65990,1,6,0,8
106208,Course,11559,76397,1,2,0,2
96314,Course,10570,70934,1,3,0,2
31557,Course,4094,83879,2,6,0,4
62470,Course,7185,81298,3,9,0,3
107272,Course,11665,55889,1,5,0,2
73920,Course,8330,56090,0,5,1,4
43499,Course,5288,70315,3,6,0,7
54883,Course,6426,87638,2,7,0,9
90621,Course,10000,67535,3,2,0,2
53550,Course,6293,82553,0,6,0,2
75800,Course,8518,76243,0,9,1,7
69258,Course,7864,57787,3,7,0,4
1480,Course,1086,79645,0,6,0,9
34008,Course,4339,66768,2,10,0,4
20816,Course,3020,86314,1,4,0,5
43316,Course,5270,62037,0,4,0,4
31604,Course,4099,74205,1,8,0,5
18232,Course,2761,67418,2,10,0,7
73022,Course,8240,80695,2,5,0,2
81799,Course,9118,69942,2,6,0,3
2875,Course,1225,59195,0,3,0,9
4978,Course,1436,93352,2,3,0,3
74641,Course,8402,59941,1,2,0,2
64398,Course,7378,56624,1,3,1,3
60735,Course,7012,78485,0,2,0,3
41134,Course,5052,57513,3,8,0,8
53392,Course,6277,83905,2,3,0,10
24244,Course,3363,58692,0,10,0,10
27408,Course,3679,82851,2,8,0,3
55284,Course,6467,73812,0,10,0,2
110024,Course,11941,51630,2,5,0,7
77564,Course,8695,98289,2,6,0,9
3753,Course,1313,85931,2,4,0,8
14406,Course,2379,54290,3,2,0,5
40303,Course,4968,86618,2,2,0,6
29283,Course,3866,79191,0,8,0,6
107440,Course,11682,58283,3,8,0,7
51704,Course,6109,80696,1,5,0,3
80508,Course,8989,63025,1,8,0,2
50889,Course,6027,67725,2,10,0,10
100680,Course,11006,65015,3,7,0,7
78800,Course,8818,77579,0,4,0,8
82864,Course,9225,53325,0,10,0,4
61841,Course,7122,51418,2,9,0,7
53031,Course,6241,94227,3,7,0,6
105591,Course,11497,75693,0,5,0,2
77960,Course,8734,51848,0,7,0,7
65983,Course,7536,78857,1,10,0,7
50445,Course,5983,58711,2,2,0,4
56790,Course,6617,93717,0,8,0,2
93006,Course,10239,75801,0,2,0,8
75230,Course,8461,70090,3,6,0,2
16777,Course,2616,91896,2,9,0,2
100525,Course,10991,64740,3,7,0,6
27220,Course,3660,85915,0,3,0,2
1566,Course,1094,96538,1,8,0,6
85053,Course,9443,96144,2,10,0,7
34095,Course,4348,93541,3,9,0,10
10921,Course,2030,83592,1,8,0,7
3966,Course,1334,80962,3,6,1,3
36889,Course,4627,96507,3,10,0,3
9681,Course,1906,73632,0,6,0,4
80385,Course,8977,57172,2,2,0,7
4060,Course,1344,76683,1,5,1,9
86145,Course,9553,83818,0,2,0,10
74005,Course,8339,75016,3,10,0,8
96476,Course,10586,51175,3,6,0,8
103463,Course,11284,62926,3,6,0,10
88069,Course,9745,55052,0,8,0,8
87691,Course,9707,79633,1,9,0,7
39376,Course,4876,56371,1,7,1,3
51092,Course,6047,87553,1,5,0,6
18068,Course,2745,78966,1,2,0,10
102878,Course,11226,74918,0,8,0,8
108584,Course,11797,76154,2,4,0,2
44356,Course,5374,55270,2,6,0,4
109615,Course,11900,52533,3,5,0,8
55890,Course,6527,96878,3,4,1,10
76238,Course,8562,90542,2,5,0,10
77114,Course,8650,56473,0,10,0,2
85428,Course,9481,73288,1,5,0,6
79052,Course,8843,56695,2,10,0,2
51857,Course,6124,75196,1,9,0,3
34876,Course,4426,55642,3,8,1,8
21785,Course,3117,52513,2,8,0,5
69803,Course,7918,77686,0,8,0,3
82355,Course,9174,69356,2,10,0,4
44757,Course,5414,86284,0,5,0,2
14082,Course,2346,81050,2,2,0,6
80215,Course,8960,55397,1,4,0,10
16780,Course,2616,94252,1,5,0,9
37180,Course,4656,71792,3,9,0,10
15313,Course,2469,71229,3,5,0,5
70221,Course,7960,74174,3,4,0,7
8782,Course,1816,84915,2,8,0,5
35168,Course,4455,83007,3,7,0,7
17587,Course,2697,94815,1,7,0,10
85599,Course,9498,72242,2,8,0,8
97310,Course,10669,62774,2,8,0,10
85524,Course,9491,89884,2,3,0,5
100222,Course,10960,74048,2,6,0,3
29656,Course,3904,87440,3,7,0,7
91267,Course,10065,53853,3,6,0,4
22880,Course,3226,80675,2,5,0,6
680,Course,1006,98437,3,8,0,9
38832,Course,4821,53512,1,2,0,9
42364,Course,5175,71001,1,10,0,4
25673,Course,3505,89057,1,6,0,7
101434,Course,11082,62312,3,9,0,10
1568,Course,1095,64605,2,10,0,9
81566,Course,9095,97398,1,2,0,8
1148,Course,1053,55948,2,2,0,8
86451,Course,9583,55585,3,8,0,8
25434,Course,3482,70624,1,6,0,9
98694,Course,10808,68497,1,7,0,4
25859,Course,3524,88280,3,3,0,10
50141,Course,5952,65556,1,3,0,10
62151,Course,7153,84483,0,2,0,5
78601,Course,8798,94035,0,6,0,3
32030,Course,4141,92264,0,10,0,3
32573,Course,4195,58990,2,6,0,10
43017,Course,5240,86392,1,4,0,6
50849,Course,6023,92465,0,7,0,3
37747,Course,4713,97707,1,3,0,6
47228,Course,5661,52124,0,3,0,7
69580,Course,7896,62260,3,3,0,8
107908,Course,11729,71284,1,9,0,8
7235,Course,1661,97168,0,4,0,9
79038,Course,8842,87273,2,4,0,4
5390,Course,1477,84880,2,10,0,4
23808,Course,3319,74845,1,2,0,9
9459,Course,1884,87700,2,10,0,2
61635,Course,7102,90139,3,10,0,8
79732,Course,8911,69055,2,4,1,9
11269,Course,2065,51641,1,4,0,6
95541,Course,10492,98042,2,10,0,10
5304,Course,1468,89593,2,8,1,8
26443,Course,3582,75304,3,4,0,2
104667,Course,11405,87814,1,2,0,7
77817,Course,8720,73970,2,9,0,7
4745,Course,1412,65205,2,8,0,2
102275,Course,11166,87296,0,10,0,9
82094,Course,9148,83184,1,3,0,7
70601,Course,7998,61866,2,9,0,2
91100,Course,10048,70377,2,6,0,4
87246,Course,9663,89320,3,8,0,7
8588,Course,1797,51641,0,10,0,10
13424,Course,2281,54901,3,9,0,2
104725,Course,11411,90832,2,10,0,4
110237,Course,11962,88667,1,8,0,2
65426,Course,7481,84912,3,2,1,8
53837,Course,6322,70083,3,4,1,9
16724,Course,2611,79897,3,9,0,8
20850,Course,3023,71120,3,9,0,7
106569,Course,11595,81161,0,3,0,5
60732,Course,7011,57390,3,3,0,7
92763,Course,10214,52587,0,6,1,7
34677,Course,4406,82414,3,3,0,4
22749,Course,3213,73725,1,7,0,10
90838,Course,10022,51508,1,5,0,6
31728,Course,4111,88135,3,5,0,10
83991,Course,9337,94312,0,10,0,6
61787,Course,7117,56363,3,9,0,10
93188,Course,10257,69226,3,2,0,8
106440,Course,11582,63331,0,9,0,8
57076,Course,6646,83222,0,3,0,8
102365,Course,11175,64087,0,2,0,6
84529,Course,9391,90432,3,9,1,8
57214,Course,6660,55756,2,4,0,2
87052,Course,9643,54484,1,4,0,2
56116,Course,6550,96411,3,7,0,4
96434,Course,10582,65598,0,3,0,4
16615,Course,2600,86693,3,8,0,4
27517,Course,3690,68805,2,10,0,10
96849,Course,10623,73747,2,6,0,8
76497,Course,8588,76545,1,9,0,3
81436,Course,9082,50328,2,9,0,5
86023,Course,9540,87092,1,6,0,4
68348,Course,7773,69310,1,6,0,4
23508,Course,3289,64792,3,10,0,5
95565,Course,10495,58984,2,8,0,8
29351,Course,3873,74954,3,7,1,9
8197,Course,1757,82546,1,6,0,9
46501,Course,5588,93760,1,6,0,7
18017,Course,2740,84375,3,6,1,5
84812,Course,9419,82281,0,6,0,7
31548,Course,4093,96476,0,10,0,9
7415,Course,1679,78689,3,4,0,9
76829,Course,8621,71316,3,10,0,9
56577,Course,6596,84046,0,8,0,2
41459,Course,5084,57894,0,3,0,7
94555,Course,10394,61000,3,10,0,9
80659,Course,9004,84417,3,3,0,6
14118,Course,2350,92639,1,7,0,7
29054,Course,3844,56453,2,3,0,3
53370,Course,6275,94911,1,2,0,3
106796,Course,11618,97906,3,5,0,9
94454,Course,10384,73501,1,10,0,6
44162,Course,5354,60424,3,7,0,6
32235,Course,4162,61706,3,6,1,9
19961,Course,2934,66439,2,2,0,3
69050,Course,7843,69306,1,5,1,7
52600,Course,6198,80580,3,3,0,4
65508,Course,7489,65113,3,6,0,8
86031,Course,9541,72593,1,9,0,10
101008,Course,11039,63778,0,5,0,3
20463,Course,2984,74762,3,8,0,2
93732,Course,10311,82960,3,7,1,6
78711,Course,8809,80162,0,9,0,4
67401,Course,7678,69799,2,10,0,10
88240,Course,9762,79526,1,3,0,4
5354,Course,1473,53605,3,4,0,6
85925,Course,9531,80129,1,6,0,7
23515,Course,3290,72024,2,2,1,2
59173,Course,6855,51741,3,7,0,4
90577,Course,9996,69362,1,3,0,3
70357,Course,7974,60991,1,4,0,5
13462,Course,2284,66443,0,8,0,9
54909,Course,6429,64510,1,2,0,6
83623,Course,9300,51691,1,6,1,6
91608,Course,10099,52181,1,2,0,9
92897,Course,10228,53826,1,5,1,3
66881,Course,7626,57830,1,5,0,4
46850,Course,5623,60442,1,3,0,7
93791,Course,10317,74293,3,2,0,3
49571,Course,5895,67870,0,5,0,10
64408,Course,7379,74279,0,8,1,8
37572,Course,4695,67702,2,4,0,5
96820,Course,10620,79498,3,7,0,7
8502,Course,1788,70968,2,6,0,8
20278,Course,2966,75464,1,4,0,6
21963,Course,3134,67806,3,8,0,2
45730,Course,5511,75956,2,8,0,5
62322,Course,7170,66400,3,4,1,5
101365,Course,11075,96832,2,7,0,3
61939,Course,7132,86473,0,7,0,8
61415,Course,7080,87363,2,4,0,6
45369,Course,5475,86499,1,7,0,2
9252,Course,1863,72901,2,3,0,5
23826,Course,3321,58665,0,9,1,8
106538,Course,11592,66390,3,6,0,8
97182,Course,10656,94907,2,2,0,8
51240,Course,6062,89678,2,5,0,10
41645,Course,5103,98113,2,10,0,7
98407,Course,10779,63542,3,6,0,8
18624,Course,2801,96218,0,9,0,6
109305,Course,11869,91686,0,2,0,9
67907,Course,7729,57448,2,4,0,10
68667,Course,7805,84677,1,7,0,3
76501,Course,8588,95462,0,5,0,9
64365,Course,7375,96615,1,3,0,5
59097,Course,6848,89270,0,9,0,2
83031,Course,9241,77559,2,8,1,3
109003,Course,11838,87335,3,7,0,5
63201,Course,7258,83397,0,3,0,10
107729,Course,11711,61545,3,10,0,9
51789,Course,6117,97470,0,9,0,7
61157,Course,7054,59859,0,9,0,8
27014,Course,3640,97996,2,8,0,9
25999,Course,3538,57258,3,3,0,10
21171,Course,3055,68577,2,10,1,4
69372,Course,7875,80793,3,5,0,2
105836,Course,11522,66086,0,7,0,4
108692,Course,11807,91653,3,10,0,5
28002,Course,3738,80665,0,3,0,3
27625,Course,3701,80642,2,2,0,8
8250,Course,1763,84758,0,3,0,10
75777,Course,8516,50952,0,6,0,10
44294,Course,5368,77156,1,6,0,4
70810,Course,8019,51412,0,7,0,8
44197,Course,5358,90266,0,7,0,9
26511,Course,3589,62120,2,3,1,9
79306,Course,8869,54250,3,9,0,2
64775,Course,7416,67017,1,10,0,7
89416,Course,9880,55390,0,4,0,3
2974,Course,1235,68175,1,9,0,8
8431,Course,1781,91648,1,3,0,8
46118,Course,5550,80101,0,3,1,3
90199,Course,9958,81264,0,6,0,8
3331,Course,1271,60827,2,4,0,7
50024,Course,5941,74527,3,2,0,2
81630,Course,9101,50220,1,5,0,9
34180,Course,4356,66457,1,4,0,8
46508,Course,5589,87642,3,3,0,7
95790,Course,10517,76351,2,2,0,4
41729,Course,5111,95933,0,8,0,7
29336,Course,3872,97145,3,2,0,7
83175,Course,9256,57317,1,6,0,7
44928,Course,5431,56329,0,7,1,8
84561,Course,9394,83893,3,4,0,9
78839,Course,8822,54587,2,2,0,6
68163,Course,7754,83454,1,5,0,3
40257,Course,4964,50385,2,9,0,2
27870,Course,3725,78690,1,10,0,5
103742,Course,11312,60079,2,2,0,10
105691,Course,11507,50563,3,2,0,7
79146,Course,8853,63095,2,6,0,3
2514,Course,1189,92902,2,7,1,10
78198,Course,8758,50544,0,4,0,6
82465,Course,9185,58136,0,9,0,2
59400,Course,6878,95568,1,4,0,3
99058,Course,10844,51622,2,7,0,3
74192,Course,8357,70410,3,3,0,3
39714,Course,4910,77383,1,2,0,4
70642,Course,8002,59984,0,8,1,4
90006,Course,9939,72426,2,5,0,10
22951,Course,3233,95266,0,10,0,7
60350,Course,6973,65516,2,9,0,10
55678,Course,6506,55180,1,8,0,2
103401,Course,11278,79338,1,8,0,5
108925,Course,11831,88896,0,6,0,6
15033,Course,2441,65025,3,2,0,7
6243,Course,1562,74190,2,8,0,4
106235,Course,11562,57102,0,2,0,10
109182,Course,11856,69429,3,4,0,4
32537,Course,4192,86239,3,7,1,10
100697,Course,11008,69536,0,8,0,6
74516,Course,8390,67238,2,4,0,8
18302,Course,2768,81708,0,5,0,7
44527,Course,5391,89922,0,8,0,3
104478,Course,11386,63973,1,10,0,3
108670,Course,11805,86381,0,8,0,3
8426,Course,1780,90586,1,6,0,2
96547,Course,10593,59599,3,3,0,3
35315,Course,4470,78096,1,6,0,10
83328,Course,9271,53953,3,8,0,7
68614,Course,7800,86188,3,3,0,5
82456,Course,9184,86121,3,5,0,7
70010,Course,7939,76356,2,7,0,8
63513,Course,7289,86051,1,3,0,9
17354,Course,2674,85703,2,9,0,9
18616,Course,2800,51004,1,2,0,3
1890,Course,1127,72937,0,3,1,9
31520,Course,4090,68841,3,7,0,2
53505,Course,6289,62772,2,2,0,4
72302,Course,8168,83817,1,4,0,9
31418,Course,4080,95560,3,7,0,4
105454,Course,11484,79164,1,9,0,3
70199,Course,7958,55017,0,2,0,6
92380,Course,10176,60886,2,2,0,8
13946,Course,2333,93343,2,10,1,7
4454,Course,1383,52649,2,4,0,9
81333,Course,9071,68178,0,8,0,8
59772,Course,6915,77298,1,10,0,3
51057,Course,6044,73249,0,10,0,8
21723,Course,3110,51231,1,4,0,3
64435,Course,7382,82628,1,5,0,9
59320,Course,6870,86851,2,10,0,9
41758,Course,5114,67559,3,4,0,9
52642,Course,6202,86442,1,10,0,2
42113,Course,5149,62949,1,7,1,7
17117,Course,2650,79826,0,3,0,5
21708,Course,3109,83268,3,3,0,9
95517,Course,10490,59735,2,4,0,8
28742,Course,3812,52400,3,3,0,8
74165,Course,8355,76800,2,8,0,3
35101,Course,4448,82820,1,9,0,3
64855,Course,7424,69469,1,9,1,6
74259,Course,8364,70184,3,5,0,7
3105,Course,1248,85916,3,9,0,5
23809,Course,3319,69032,3,3,1,4
9027,Course,1840,74499,3,8,1,10
85698,Course,9508,95463,0,4,0,6
105352,Course,11473,68203,3,10,0,9
52615,Course,6200,92546,0,8,0,10
11297,Course,2068,64362,2,5,0,9
101302,Course,11068,52256,0,2,0,5
18373,Course,2775,60002,3,4,0,4
33806,Course,4319,88689,0,3,0,6
59151,Course,6853,60794,0,7,1,7
51864,Course,6125,76679,0,5,0,7
14702,Course,2408,95579,0,7,1,2
38956,Course,4834,57049,2,3,0,3
54163,Course,6354,75508,3,10,0,8
50207,Course,5959,54539,3,9,0,2
18974,Course,2836,83370,1,3,0,5
64349,Course,7373,81658,0,4,0,8
4643,Course,1402,50721,3,6,0,9
34992,Course,4437,92370,0,6,0,5
56066,Course,6545,86365,3,8,0,9
62784,Course,7217,57435,3,3,0,3
63925,Course,7331,82642,2,8,0,3
84547,Course,9393,67012,2,10,0,3
59648,Course,6903,60911,2,9,0,4
79481,Course,8886,90635,1,10,0,4
61820,Course,7120,70492,3,4,0,3
58797,Course,6818,68367,1,5,0,3
22621,Course,3200,72703,0,5,0,10
23170,Course,3255,51936,2,7,0,6
62792,Course,7217,58670,3,5,0,8
55464,Course,6485,57152,3,6,0,8
35586,Course,4497,97606,0,2,0,10
46028,Course,5541,53367,1,10,0,3
69705,Course,7909,90420,2,2,0,8
108650,Course,11803,74093,3,7,0,8
48522,Course,5790,67433,3,2,0,5
59600,Course,6898,66140,2,2,0,9
28725,Course,3811,78853,0,4,0,10
26462,Course,3584,63476,1,4,0,4
7577,Course,1695,81933,3,3,0,8
99703,Course,10908,63066,3,4,1,6
57601,Course,6698,96822,1,10,0,6
49650,Course,5903,65416,0,7,0,6
33066,Course,4245,81136,3,10,0,6
31854,Course,4124,83631,1,4,0,10
33944,Course,4333,76786,3,8,0,2
63479,Course,7286,67623,0,7,0,8
80684,Course,9007,87721,0,2,0,2
15877,Course,2526,76686,1,7,0,3
100635,Course,11002,66342,3,5,0,6
106187,Course,11557,67531,0,3,0,8
30569,Course,3995,77134,1,3,0,6
51411,Course,6079,67805,2,4,0,2
63359,Course,7274,52434,3,5,0,10
99359,Course,10874,62677,2,7,0,10
59355,Course,6874,57519,0,7,0,5
41836,Course,5122,61598,1,7,0,10
32570,Course,4195,84442,0,5,0,8
73092,Course,8247,80423,2,6,0,4
68031,Course,7741,73939,0,2,0,5
40404,Course,4979,88878,1,7,0,8
57283,Course,6666,82464,3,2,0,2
54536,Course,6392,66835,2,7,0,7
93101,Course,10248,87657,3,2,0,9
107308,Course,11669,69941,1,7,0,7
17629,Course,2701,97220,2,5,0,4
45212,Course,5459,56979,2,3,0,5
97069,Course,10645,85142,1,6,0,5
106992,Course,11637,67898,0,10,0,4
17534,Course,2692,81921,0,3,1,8
93853,Course,10323,66763,3,3,0,5
54938,Course,6432,71310,2,6,1,10
4495,Course,1387,61603,1,3,1,6
10770,Course,2015,62639,1,9,0,4
9464,Course,1884,87008,3,4,0,4
59093,Course,6847,55036,3,9,0,8
90182,Course,9956,65853,2,8,0,8
53861,Course,6324,78689,3,6,0,10
35774,Course,4516,81503,3,9,0,10
85315,Course,9470,60407,0,10,0,2
56754,Course,6614,88044,2,4,0,9
39697,Course,4908,73336,3,5,0,7
61130,Course,7051,77453,0,3,0,10
80650,Course,9003,90973,2,10,0,8
64577,Course,7396,59669,1,8,0,4
15090,Course,2447,56646,0,2,1,9
31901,Course,4128,70634,3,6,0,3
81227,Course,9061,75933,1,6,0,2
30452,Course,3983,77583,1,8,0,7
53379,Course,6276,88330,2,9,0,5
29150,Course,3853,97493,2,10,0,5
47437,Course,5682,53323,0,10,0,7
81399,Course,9078,53964,2,4,0,10
18422,Course,2780,89954,2,4,0,8
92422,Course,10180,52238,2,8,0,10
5664,Course,1504,81153,1,9,0,8
24699,Course,3408,71954,1,8,0,3
45858,Course,5524,85535,1,9,0,3
15981,Course,2536,57285,3,2,0,5
94392,Course,10377,66106,0,9,0,6
90361,Course,9974,61846,1,10,0,9
96499,Course,10588,51499,1,2,0,7
109727,Course,11911,77105,1,10,0,4
84230,Course,9361,76527,2,8,0,8
68845,Course,7823,69371,0,5,1,2
77352,Course,8673,61574,2,8,1,7
38655,Course,4804,83063,0,10,0,8
11772,Course,2115,54601,0,5,0,5
58550,Course,6793,79948,2,7,0,8
99561,Course,10894,94497,2,6,0,10
71420,Course,8080,65772,1,6,0,6
4363,Course,1374,76941,0,8,0,7
100735,Course,11012,89952,0,8,0,5
86387,Course,9577,71002,3,8,0,10
95150,Course,10453,59005,2,8,0,3
106553,Course,11593,83798,0,4,0,9
65746,Course,7513,90436,2,4,0,7
5303,Course,1468,50210,0,4,0,5
103792,Course,11317,94151,3,10,0,4
68465,Course,7785,72235,0,8,0,4
1777,Course,1115,92061,2,9,0,2
96582,Course,10596,62493,0,6,0,2
33556,Course,4294,71436,0,2,0,5
1882,Course,1126,85265,0,4,0,8
24474,Course,3386,78060,1,5,0,9
13166,Course,2255,79707,2,5,0,6
73449,Course,8283,65178,0,9,0,3
60638,Course,7002,50225,0,2,0,10
68291,Course,7767,58417,2,4,0,3
42704,Course,5209,54158,0,3,0,8
21224,Course,3061,66993,3,5,0,5
90479,Course,9986,78060,2,6,0,3
15624,Course,2501,88817,2,5,0,7
67062,Course,7644,87804,2,4,1,4
16660,Course,2604,67174,1,6,0,4
20456,Course,2984,61071,0,6,1,8
26934,Course,3632,73497,0,9,0,7
34976,Course,4436,63176,2,3,1,10
103536,Course,11292,83375,1,4,1,7
83296,Course,9268,93673,0,5,0,6
57066,Course,6645,74215,1,9,0,4
100502,Course,10988,92104,0,3,0,5
19107,Course,2849,85861,2,6,0,3
94112,Course,10349,54057,0,4,0,9
59762,Course,6914,87454,0,6,0,6
73076,Course,8246,84039,2,5,0,5
8475,Course,1785,83829,3,3,1,10
108813,Course,11819,97831,3,6,0,2
54398,Course,6378,95057,2,4,0,9
26018,Course,3540,74575,2,5,0,2
21102,Course,3048,78241,1,7,1,6
84669,Course,9405,67755,2,7,0,7
108612,Course,11799,88470,0,4,0,7
18339,Course,2772,85726,0,7,0,10
14436,Course,2382,71535,2,7,0,8
43561,Course,5294,85586,0,8,1,9
63999,Course,7338,71411,1,8,0,4
12925,Course,2231,68364,2,4,0,7
51828,Course,6121,76818,2,2,0,10
69740,Course,7912,81824,1,6,0,7
46577,Course,5596,67870,1,8,0,9
18447,Course,2783,66412,0,5,0,9
13206,Course,2259,88936,0,4,0,6
34401,Course,4378,97181,1,5,0,7
15795,Course,2518,56086,3,5,0,3
82616,Course,9200,60202,2,10,0,8
104854,Course,11424,93419,0,6,0,5
45633,Course,5501,62173,2,5,0,5
23116,Course,3250,61656,2,9,0,10
103772,Course,11315,93526,1,6,0,8
55683,Course,6506,82240,0,8,0,7
30585,Course,3997,68796,1,7,0,6
97512,Course,10689,65389,0,9,0,4
20621,Course,3000,89162,3,4,0,5
45422,Course,5480,78720,2,7,0,4
48911,Course,5829,92783,2,7,0,3
80887,Course,9027,50572,1,5,0,8
22871,Course,3225,60229,1,10,0,6
102323,Course,11170,60214,3,7,0,7
59168,Course,6855,51255,1,6,0,2
31570,Course,4095,74996,1,8,0,8
55173,Course,6455,71456,2,2,0,7
99752,Course,10913,97823,1,8,0,3
42039,Course,5142,57717,2,3,0,7
68562,Course,7794,87032,3,8,0,4
54629,Course,6401,62320,1,3,0,2
8965,Course,1834,80500,2,9,0,8
9035,Course,1841,72368,3,9,0,8
56127,Course,6551,98200,2,8,0,8
32373,Course,4175,86478,3,4,0,7
7502,Course,1688,97135,1,2,0,3
72228,Course,8161,54678,2,5,0,2
27791,Course,3717,96321,2,7,0,7
76326,Course,8571,60804,2,3,0,8
81484,Course,9087,76776,2,8,0,10
65206,Course,7459,56217,3,4,0,6
92656,Course,10204,54417,0,2,0,2
73881,Course,8326,56709,0,9,0,5
57301,Course,6668,66608,1,6,0,8
43661,Course,5304,75186,1,2,0,8
30973,Course,4035,93681,1,5,0,4
85464,Course,9485,57759,3,3,0,2
98913,Course,10829,90553,2,3,0,7
96655,Course,10604,87527,1,3,0,4
12046,Course,2143,84303,2,8,0,4
1814,Course,1119,88731,1,6,0,2
80328,Course,8971,72453,1,3,0,8
80804,Course,9019,69317,1,4,1,6
35240,Course,4462,79721,0,4,0,5
17348,Course,2673,78809,2,5,0,9
52207,Course,6159,58187,2,7,0,2
80120,Course,8950,73032,3,3,0,10
33172,Course,4255,69413,3,9,0,4
80814,Course,9020,54270,0,4,0,5
6282,Course,1566,67655,2,6,0,7
103825,Course,11321,88792,1,7,0,8
66102,Course,7548,63757,2,5,1,5
57620,Course,6700,69228,0,6,0,3
71860,Course,8124,59253,0,2,0,9
41620,Course,5100,63453,1,8,0,3
14513,Course,2389,69994,1,2,0,7
6759,Course,1614,93380,3,6,0,7
9777,Course,1916,53208,1,5,0,5
4243,Course,1362,50232,0,9,0,7
32817,Course,4220,58824,3,8,0,5
16684,Course,2607,97584,2,5,0,6
40533,Course,4991,98303,0,8,0,9
97030,Course,10641,86394,0,6,1,9
88238,Course,9762,66525,2,4,0,9
105099,Course,11448,94759,1,3,0,3
48130,Course,5751,65427,1,9,0,10
3390,Course,1277,68423,0,8,0,8
76620,Course,8600,57378,2,5,0,10
78501,Course,8788,90599,3,9,0,10
40761,Course,5014,69410,1,9,0,2
55830,Course,6521,54572,3,7,0,4
36132,Course,4551,64508,3,10,0,5
29471,Course,3885,57434,2,10,0,9
105280,Course,11466,61199,3,10,0,5
44783,Course,5416,87346,1,8,0,9
39364,Course,4875,63916,3,8,0,10
50275,Course,5966,91783,3,4,0,9
93075,Course,10246,64027,3,9,0,10
79001,Course,8838,63623,2,2,0,8
60244,Course,6963,85180,0,5,0,3
25345,Course,3473,77610,0,3,0,6
15597,Course,2498,69048,2,9,0,2
91820,Course,10120,80960,2,4,0,2
8639,Course,1802,89297,3,9,0,6
70426,Course,7981,96934,0,5,0,7
67857,Course,7724,55930,3,5,0,8
89765,Course,9915,93951,3,5,0,4
2478,Course,1186,94048,2,5,0,5
89004,Course,9839,97993,3,10,0,5
84330,Course,9371,69942,2,6,0,7
20403,Course,2978,56538,1,5,1,9
53322,Course,6270,88958,3,4,0,4
76189,Course,8557,94101,1,9,0,7
84889,Course,9427,50920,3,7,0,4
44852,Course,5423,79065,0,9,0,7
53720,Course,6310,93828,3,7,0,7
87205,Course,9659,93515,2,5,0,3
107850,Course,11723,78941,2,9,0,3
30837,Course,4022,94682,3,5,0,2
96309,Course,10569,72088,2,8,0,4
73283,Course,8266,94034,2,3,0,10
